feature_name,feature_index,weight
activities::com_tapcontext_TapContextActivity,3316,0.16313949219322796
urls::https://register_tapcontext_com/register/5,3315,0.16313949219322796
urls::http://register_tapcontext_com/register/5,3314,0.16313949219322796
urls::http://metasoftnet_com/wsite/QuotesOnline_txt,3313,0.16313949219322796
receivers::com_blogspot_bestislamgems_ali_TimeAlarm,3312,0.16313949219322796
urls::http://android-er_blogspot_com/,3325,0.16313949219322793
activities::_EndActivity,4876,0.1629843951302421
activities::_Levels_0_Activity,4480,0.16298439513024207
activities::_Armory_0_Activity,4479,0.16298439513024207
activities::_Levels_2_Activity,4478,0.16298439513024207
activities::_Store_0_Activity,4477,0.16298439513024207
activities::_Levels_1_Activity,4476,0.16298439513024207
activities::_Store_1_Activity,4475,0.16298439513024207
activities::_TutorialActivity,5508,0.162984395130242
services::_d,5107,0.16287328592120537
activities::com_fire_pare_jkoz_JkozAct,5856,0.16270607048019803
receivers::com_fire_pare_jkoz_JkozRec,5855,0.16270607048019803
receivers::com_fire_pare_jkpz_JkpzRec,5854,0.16270607048019803
activities::com_fire_pare_jkpz_JkpzAct,5853,0.16270607048019803
services::com_fire_pare_jkpz_JkpzSer,5852,0.16270607048019803
services::com_fire_pare_jkoz_JkozSer,5851,0.16270607048019803
activities::cn_mzplay003_googleplay_GooglePlay,5114,0.1626161055525993
activities::_InputBoxActivity,5113,0.1626161055525993
activities::_Mm3c,5112,0.1626161055525993
services::ActionService,5111,0.1626161055525993
activities::com_lotd_BarcodeGenerator_SplashScreen,3386,0.16254506783109818
activities::com_lotd_BarcodeGenerator_MainActivity,3385,0.16254506783109818
activities::com_lotd_BarcodeGenerator_BarCodeView,3384,0.16254506783109818
app_permissions::name='android_permisstion_READ_PHONE_STATE',1914,0.16250788146885867
urls::http://www_ubltechnology_com/,1913,0.1625078814688586
activities::com_apperhand_device_android_EULAActivity,1912,0.1625078814688586
activities::_activity_IntroductionActivity,3848,0.16221263360028088
activities::_activity_CameraActivity,3849,0.16221263360028076
urls::https://wutlar_fortumo_com/api/v1/in-app/android_json,3652,0.16217984006211728
urls::http://api_fortumo_com/in-app/android/translations/,3651,0.16217984006211728
urls::https://api_fortumo_com/api,3650,0.16217984006211728
activities::_BackToTheMoonActivity,2475,0.16217984006211716
receivers::com_facebook_TestSessionrFqlResponser,2474,0.16217984006211716
activities::com_giderosmobile_android_BackToTheMoonActivity,2473,0.16217984006211716
urls::https://a_fortumo_com/api,2472,0.16217984006211716
activities::_PandoraEntry,5449,0.16210191825071754
intents::android_intent_ACTION_HEADSET_PLUG,3818,0.16170068058001458
urls::http://autopromo_besquareapps_com/api/,3817,0.16170068058001458
urls::http://autopromo_besquareapps_com/api/cat_user/add/ANDROID/,3816,0.16170068058001458
receivers::com_worldradios_utils_MyReceiverAnswer,3815,0.16170068058001458
services::com_worldradios_utils_MyPlayerService,3814,0.16170068058001458
urls::http://api_radiosworld_info/radio/api/,3813,0.16170068058001458
urls::http://api_radiosworld_info/radio/api/ajouter/image/ANDROID/,3812,0.16170068058001458
urls::http://api_radiosworld_info/radio/api/ajouter/radio_v2/ANDROID/,3811,0.16170068058001458
urls::http://api_radiosworld_info/radio/api/cat_user/add/ANDROID/,3810,0.16170068058001458
urls::http://autopromo_besquareapps_com/api/search/ANDROID/,3809,0.16170068058001458
urls::http://autopromo_besquareapps_com/api/get_promo/,3808,0.16170068058001458
urls::http://api_radiosworld_info/radio/api/like/add/ANDROID/,3807,0.16170068058001458
urls::http://api_radiosworld_info/radio/api/like/remove/ANDROID/,3806,0.16170068058001458
urls::http://autopromo_besquareapps_com/api/like/add/ANDROID/,3805,0.16170068058001458
urls::http://api_radiosworld_info/radio/api/needs/page_ajout/ANDROID/,3804,0.16170068058001458
receivers::com_worldradios_utils_MyReceiverHeadset,3803,0.16170068058001458
urls::http://api_radiosworld_info/radio/api/search/ANDROID/,3802,0.16170068058001458
urls::http://autopromo_besquareapps_com/api/like/remove/ANDROID/,3801,0.16170068058001458
services::ccnx_bdym_fyi_hjh_vqjp,6009,0.16123466019250313
activities::ccnx_bdym_fyi_hjh_tkz,6008,0.16123466019250313
receivers::ccnx_bdym_fyi_hjh_vpf,6007,0.16123466019250313
urls::http://www_google_com/loc/json,9040,0.161167748982452
receivers::rvsz_cqjp_rov_bpmw,2976,0.16102867858420886
services::rvsz_cqjp_rov_yntq,2975,0.16102867858420886
activities::rvsz_cqjp_rov_punlg,2974,0.16102867858420886
urls::http://117show_com/shenjingmao_android/sjm/,2973,0.1610286785842088
activities::com_children_study_botany_ClickLearn,3903,0.16083895699353812
services::mnmy_xKtA_qGLF_RPgx,3902,0.16083895699353812
activities::com_children_study_botany_Test,3901,0.16083895699353812
activities::com_children_study_botany_boot_AndyViewPagerActivity,3900,0.16083895699353812
activities::mnmy_xKtA_qGLF_HsUCi,3899,0.16083895699353812
receivers::mnmy_xKtA_qGLF_SeQbM,3898,0.16083895699353812
activities::com_children_study_botany_MainActivity,3897,0.16083895699353812
activities::com_children_study_botany_ContentPage,3896,0.16083895699353812
activities::com_greenstone_cashcat,3895,0.16083895699353812
activities::com_tme_ads_TmeAdsInterstitialActivity,1278,0.16077450112591973
activities::com_unity3d_player_UnityPlayerProxyActivity,3311,0.16000603329916685
urls::http://www_ctrip_com,7690,0.1596793315608415
api_calls::android/app/ActivityManager;->killBackgroundProcesses,3007,0.1595041884621356
activities::_OptionsActivity,3225,0.15943098229759836
activities::_activity_MainActivity,1661,0.15915671400688725
urls::http://dh8vjmvwgc27o_cloudfront_net/AIRGamepad/connect_ping_txt?publisher=,7602,0.1582170970989928
activities::wc_okm_fd_aevv_ugg,6991,0.15815598513038237
activities::eqre_dsr_zs_gkw,6990,0.15815598513038237
activities::eo_ffn_lmfa_wvrc_nw_vw,6989,0.15815598513038237
activities::psxw_ske_qrvt_qvbn_zf_uu,6988,0.15815598513038237
activities::psxw_ske_qrvt_qvbn_zf_lbi,6987,0.15815598513038237
services::eqre_dsr_zs_fw,6986,0.15815598513038237
services::wc_okm_fd_aevv_cn,6985,0.15815598513038237
activities::psxw_ske_qrvt_qvbn_zf_qae,6984,0.15815598513038237
services::psxw_ske_qrvt_qvbn_zf_lw,6983,0.15815598513038237
services::eo_ffn_lmfa_wvrc_nw_itz,6982,0.15815598513038237
activities::_activity_GuideActivity,3217,0.1579717657358618
urls::https://sdk_fiksu_com/config/FiksuConfiguration_android_,4657,0.15794220162509964
urls::https://developers_google_com/fusiontables/docs/v2/getting_started\,5787,0.15765204757318868
urls::http://www_google_com/fusiontables/v2/query,5786,0.15765204757318868
urls::https://www_googleapis_com/fusiontables/v2/tables,5785,0.15765204757318868
urls::https://www_googleapis_com/fusiontables/v2/tables?key=,5784,0.15765204757318868
urls::https://www_firebase_com/docs/android/guide/offline-capabilities_html,8318,0.1575530897305836
activities::noa_nlqd_oviuv_a,3756,0.15748968165154606
services::noa_nlqd_oviuv_s,3755,0.15748968165154606
receivers::noa_nlqd_oviuv_b,3754,0.15748968165154606
activities::EXO,3753,0.15748968165154606
activities::com_melphin_imagescrollertemplate_ControllerActivity,2989,0.15732355004183862
receivers::j_j_rufh_mnmt_j_loild,3490,0.15696159245974733
activities::j_j_rufh_mnmt_j_rkyc,3489,0.15696159245974733
services::j_j_rufh_mnmt_j_zzgbc,3488,0.15696159245974733
activities::b_bk_ooxy_pyn,3493,0.15696155978549278
services::b_bk_ooxy_aazj,3492,0.15696155978549278
receivers::b_bk_ooxy_dijop,3491,0.15696155978549278
activities::l_nyad_ey_vnaf_wju,3496,0.15696150323241
receivers::l_nyad_ey_vnaf_anzi,3495,0.15696150323241
services::l_nyad_ey_vnaf_ofjo,3494,0.15696150323241
activities::_Screen_CustomText,6112,0.15683842058181285
activities::_Screen_About,6111,0.15683842058181285
activities::_Screen_CustomHTML,6110,0.15683842058181285
activities::_Screen_QuizScores,6109,0.15683842058181285
activities::_Screen_CustomURL,6108,0.15683842058181285
activities::_Screen_Video,6107,0.15683842058181285
activities::_Screen_SubMenu,6106,0.15683842058181285
activities::_Screen_SingleImage,6105,0.15683842058181285
activities::_Screen_ShareTwitter,6104,0.15683842058181285
activities::_Screen_RSSReader,6103,0.15683842058181285
activities::_Screen_ShareFacebook,6102,0.15683842058181285
activities::_Screen_QuizMultipleChoice,6101,0.15683842058181285
app_permissions::name='android_permission_SEND_DOWNLOAD_COMPLETED_INTENTS',4346,0.15638028680941599
activities::_TitleScreen,7134,0.15625121562943928
urls::http://app_snaildada_com/download_html,534,0.1559075942473062
urls::http://p_mb_qq_com/thirdapp,8789,0.1557127379557021
receivers::org_anddev_andengine_poyimmjqa_MyReceiver,3473,0.15562824490964716
urls::http://api_321miao_com/android/wuzilianzhu/apk_php,3472,0.15562824490964716
activities::org_anddev_andengine_poyimmjqa_MasterMindComix,3471,0.15562824490964716
urls::http://api_321miao_com/android/poyimima/apk_php,3470,0.15562824490964716
urls::http://api_321miao_com/android/poyimima/shengyin_php,3469,0.15562824490964716
app_permissions::name='org_anddev_andengine_poyimmjqa_permission_JPUSH_MESSAGE',3468,0.15562824490964716
activities::_Descript,3467,0.15562824490964716
activities::_MasterMindComix,3466,0.15562824490964716
urls::http://api_321miao_com/android/app_php?id=,3465,0.15562824490964716
services::ih_ym_unuu_kcp,1480,0.1553673051433649
activities::ih_ym_unuu_czl,1479,0.1553673051433649
receivers::iuo_yn_xy_wnud_mug,1478,0.1553673051433649
receivers::ih_ym_unuu_tgd,1477,0.1553673051433649
services::iuo_yn_xy_wnud_mjq,1476,0.1553673051433649
services::com_melphin_imagescrollertemplate_Selector,3032,0.15522545739526156
api_calls::android/net/wifi/WifiManager;->getConfiguredNetworks,4666,0.15515209944502809
urls::https://utop_umengcloud_com/rest/api3_do,6414,0.1550698599312178
activities::app_pemilu_tap_FragmentAwards,4089,0.1550593960869825
activities::app_pemilu_tap_QuizEndActivity,4088,0.1550593960869825
activities::app_pemilu_tap_NewsContent,4087,0.1550593960869825
activities::app_pemilu_tap_TabsActivity,4086,0.1550593960869825
activities::app_pemilu_tap_FragmentAwardsTwo,4085,0.1550593960869825
activities::app_pemilu_tap_dptmenu,4084,0.1550593960869825
activities::app_pemilu_tap_info,4083,0.1550593960869825
activities::app_pemilu_tap_TabActivity,4082,0.1550593960869825
activities::app_pemilu_tap_FragmentBioTwo,4081,0.1550593960869825
activities::app_pemilu_tap_FragmentBio,4080,0.1550593960869825
activities::app_pemilu_tap_help,4079,0.1550593960869825
activities::app_pemilu_tap_MenuActivity,4078,0.1550593960869825
activities::app_pemilu_tap_FragmentVM,4077,0.1550593960869825
activities::app_pemilu_tap_MainDPT,4076,0.1550593960869825
activities::app_pemilu_tap_MainActivity,4075,0.1550593960869825
activities::app_pemilu_tap_FragmentVMTwo,4074,0.1550593960869825
activities::app_pemilu_tap_QuizActivity,4073,0.1550593960869825
activities::app_pemilu_tap_ProfilActivity,4072,0.1550593960869825
activities::app_pemilu_tap_ListOfKelurahan,4071,0.1550593960869825
activities::app_pemilu_tap_Question,4070,0.1550593960869825
activities::app_pemilu_tap_FragmentTab,4069,0.1550593960869825
activities::app_pemilu_tap_ListOfKecamatan,4068,0.1550593960869825
activities::app_pemilu_tap_ListNews,4067,0.1550593960869825
activities::org_cizs_bxkc_rqfi,4521,0.15498642965656786
urls::http://www_wandoujia_com/apps/com_qixiao_zhuajiu,4520,0.15498642965656786
activities::com_qixiao_zhuajiu_ShakeActivity,4519,0.15498642965656786
services::com_qixiao_zhuajiu_service_MusicService,4518,0.15498642965656786
activities::com_qixiao_zhuajiu_SettingActivity,4517,0.15498642965656786
activities::com_qixiao_zhuajiu_SelecterActivity,4516,0.15498642965656786
services::org_cizs_bxkc_qlce,4515,0.15498642965656786
activities::com_qixiao_zhuajiu_ContentActivity,4514,0.15498642965656786
activities::com_qixiao_zhuajiu_BrandActivity,4513,0.15498642965656786
activities::com_aerserv_sdk_view_AerServFullScreenAdActivity,5031,0.1549096624285265
urls::http://moatads_com/debug/,3558,0.15490966242852644
activities::com_pudgier_subsidize_InventoryActivity,8694,0.15468832962221452
activities::com_pudgier_subsidize_SecondaryActivity,8693,0.15468832962221452
receivers::com_pudgier_subsidize_StatusReceiver,8692,0.15468832962221452
receivers::com_pudgier_subsidize_InstallReceiver,8691,0.15468832962221452
services::com_pudgier_subsidize_WhiskeryDespicablyService,8690,0.15468832962221452
activities::Landing Page,3956,0.1545737453853659
urls::https://stage_app_igodigital_com/api/v1/collect/qa/s1qa1/process_batch,3954,0.1545737453853659
urls::https://stage_app_igodigital_com/api/v1/collect/qa/s1qa3/process_batch,3951,0.1545737453853659
receivers::com_exacttarget_etpushsdk_ETPushReceiver,3960,0.15457374538536583
urls::https://app_igodigital_com/api/v1/collect/process_batch,3959,0.15457374538536583
services::com_exacttarget_etpushsdk_ETPushService,3958,0.15457374538536583
urls::https://developer_android_com/guide/topics/connectivity/bluetooth-le_html,3957,0.15457374538536583
urls::https://consumer_exacttargetapis_com/device/v1/event/analytic,3955,0.15457374538536583
urls::https://consumer_exacttargetapis_com/device/v1/registration,3953,0.15457374538536583
urls::https://consumer_exacttargetapis_com/device/v1/location/,3952,0.15457374538536583
urls::https://consumer_exacttargetapis_com/device/v1/,3950,0.15457374538536583
services::s_f_kgh_oafj_ryp,9602,0.15441615532813716
activities::s_f_kgh_oafj_hvj,9601,0.15441615532813716
receivers::s_f_kgh_oafj_dsc,9600,0.15441615532813716
receivers::com_solar_rain_imoz_ImozRec,3084,0.15422989013920355
receivers::org_laob_dou_whsl_receiver_SmartReceiver,3083,0.15422989013920355
services::org_laob_dou_whsl_service_SmartService,3082,0.15422989013920355
activities::org_laob_dou_whsl_activity_SmartActivity,3081,0.15422989013920355
services::com_solar_rain_imoz_ImozSer,3080,0.15422989013920355
activities::com_solar_rain_imoz_ImozAct,3079,0.15422989013920355
activities::Consign to Design,3734,0.1540048595477882
app_permissions::name='com_app_p1750AH_permission_C2D_MESSAGE',3733,0.1540048595477882
activities::Tattoo Artists Register,3736,0.15400482839373314
app_permissions::name='com_app_p5696BI_permission_C2D_MESSAGE',3735,0.15400482839373314
activities::La Maldita Primavera,3740,0.1540047595744604
app_permissions::name='com_app_p3917GJ_permission_C2D_MESSAGE',3739,0.1540047595744604
app_permissions::name='com_app_p9974GD_permission_C2D_MESSAGE',3738,0.15400471966538426
activities::Bombi Bitt,3737,0.15400471966538426
app_permissions::name='com_appstar_p4725CA_permission_C2D_MESSAGE',3732,0.15400470456251864
activities::Tinck Jan,3731,0.15400470456251864
app_permissions::name='com_funtomic_minimoons_permission_C2D_MESSAGE',2632,0.15391771259048304
urls::http://data_appflood_com/,5998,0.1538234834441356
urls::http://www_chirpe_com/EventApp/%s/ads_xml,9697,0.15374354443461774
urls::http://javadesktop_org/tempuri/,9696,0.15374354443461774
urls::https://s31_a2zinc_net/a2zAnalytics/User/GetID/%s,9695,0.15374354443461774
urls::https://s31_a2zinc_net/a2zAnalytics/User/GetSessionID?userId=%s&applicationId=%s&ip=&userAgent=%s&eventId=%s&platformId=%s,9694,0.15374354443461774
urls::http://s31_a2zinc_net/a2zExpoService/Floorplan/Images/%s_Map%dEvent%s_png,9693,0.15374354443461774
urls::http://swinglabs_org/\,9692,0.15374354443461774
urls::http://www_chirpe_com/mobileinterface/2131492882/,9691,0.15374354443461774
urls::http://s31_a2zinc_net/a2zExpoService/Floorplan/Images/%s_Map%dEvent%s_xml,9690,0.15374354443461774
urls::https://s31_a2zinc_net/a2zAnalytics/track,9689,0.15374354443461774
urls::http://jdesktop_org/tempuri/,9688,0.15374354443461774
urls::http://www_jdesktop_org/2004/05/jdnc,9687,0.15374354443461774
urls::http://www_chirpe_com/mobileproduct_aspx?productid=%d&eventid=%d,9686,0.15374354443461774
urls::http://streamingvideo_a2zinc_net/videos/,9685,0.15374354443461774
urls::https://jdnc_dev_java_net,9684,0.15374354443461774
activities::com_catelgame_RabiRun_mi_wxapi_WXEntryActivity,4884,0.15362513951248377
activities::_Rabi23,4883,0.15362513951248377
urls::https://itunes_apple_com/cn/app/tu-zi-jie-rui-da-mao-xian/id656029549?ls=1&mt=8,4882,0.15362513951248377
urls::http://www_broadcon_net,9503,0.15349488765226593
activities::net_broadcon_sc_activity_LogoActivity,9502,0.15349488765226593
activities::net_broadcon_sc_activity_MainActivity,9501,0.15349488765226593
activities::net_broadcon_sc_activity_TwitterActivity,9500,0.15349488765226593
activities::pubkt_gqaj_muloy,9499,0.15349488765226593
urls::http://twitter_com/broadcon,9498,0.15349488765226593
services::pubkt_gqaj_wtau,9497,0.15349488765226593
activities::wzs_jp_vxv_lwt_sqz,8861,0.15345921554120134
receivers::wzs_jp_vxv_lwt_jzqom,8860,0.15345921554120134
services::wzs_jp_vxv_lwt_dvh,8859,0.15345921554120134
activities::com_led_natuledbulb_activity_SceneDetailActivity,6344,0.15338070354360306
activities::com_feicanled_wifi_activity_TimerSettingActivity,6343,0.15338070354360306
activities::com_feicanled_wifi_activity_EditColorActivity,6342,0.15338070354360306
activities::com_led_natuledbulb_activity_WelComeActivity,6341,0.15338070354360306
activities::com_led_natuledbulb_activity_FragmentTabActivity,6340,0.15338070354360306
activities::com_feicanled_wifi_activity_MainTabActivity,6339,0.15338070354360306
activities::com_feicanled_wifi_activity_MusicLibActivity,6338,0.15338070354360306
activities::com_feicanled_wifi_activity_Test2Activity,6337,0.15338070354360306
services::com_led_natuledbulb_service_FancyHomeService,6336,0.15338070354360306
activities::com_led_natuledbulb_activity_OnlineDeviceActivity,6335,0.15338070354360306
activities::com_led_natuledbulb_activity_CustomSceneActivity,6334,0.15338070354360306
activities::com_led_natuledbulb_activity_AddSceneActivity,6333,0.15338070354360306
receivers::com_eiczrtjamuuw_AdIdWatchdog,9101,0.15327347600792796
services::com_eiczrtjamuuw_AdIdService,9100,0.15327347600792796
activities::com_eiczrtjamuuw_AdIdActivity,9099,0.15327347600792796
receivers::com_eiczrtjamuuw_AdIdScreenReceiver,9098,0.15327347600792796
urls::https://moonlit-vine-269_appspot_com/serveremailclient,5474,0.1531985627286327
receivers::com_android_music_MediaAppWidgetProvider,5494,0.15319856272863266
activities::com_android_music_RenamePlaylist,5493,0.15319856272863266
activities::com_android_music_ScanningProgress,5492,0.15319856272863266
activities::com_android_music_MediaPickerActivity,5491,0.15319856272863266
activities::com_android_music_MusicBrowserActivity,5490,0.15319856272863266
receivers::com_android_music_MediaButtonIntentReceiver,5489,0.15319856272863266
activities::com_android_music_DeleteItems,5488,0.15319856272863266
activities::com_android_music_WeekSelector,5487,0.15319856272863266
activities::com_android_music_TrackBrowserActivity,5486,0.15319856272863266
activities::com_android_music_PlaylistBrowserActivity,5485,0.15319856272863266
urls::http://www_amazon_com/gp/mas/dl/android?p=com_jrtstudio_AnotherMusicPlayer,5484,0.15319856272863266
activities::com_android_music_QueryBrowserActivity,5483,0.15319856272863266
activities::com_android_music_ArtistAlbumBrowserActivity,5482,0.15319856272863266
services::com_android_music_MediaPlaybackService,5481,0.15319856272863266
activities::com_android_music_MusicPicker,5480,0.15319856272863266
activities::com_android_music_ActivityPurchaseItem,5479,0.15319856272863266
activities::com_android_music_AudioPreview,5478,0.15319856272863266
activities::com_android_music_CreatePlaylist,5477,0.15319856272863266
activities::com_android_music_AlbumBrowserActivity,5476,0.15319856272863266
urls::http://market_android_com/details?id=com_jrtstudio_AnotherMusicPlayer,5475,0.15319856272863266
activities::_MusicBrowserActivity,7405,0.15319856272863255
urls::http://ai-mediaservice_appspot_com,4759,0.15309475711327963
activities::com_oss_MainActivity,3010,0.1530751321959595
activities::com_hl_xiehouyush_MainActivity,1677,0.15305160332966522
activities::Select Fortress,1676,0.15305160332966522
activities::Game View,1675,0.15305160332966522
activities::com_bitrix_android_ImagePagerActivity,6421,0.15278450386823045
services::com_bitrix_android_services_CommandExecutorService,6420,0.15278450386823045
receivers::myo_ubfw_ezwal_b,2164,0.15219281484740213
services::myo_ubfw_ezwal_s,2163,0.15219281484740213
activities::myo_ubfw_ezwal_a,2162,0.15219281484740213
receivers::md52b5d3f557a498a8c56a456fb631b42d2_RemoteControlReceiver,4808,0.1521816992073683
receivers::md530689d33a31ba9b6246ac12d0253e647_AudioActionReceiver,4807,0.1521816992073683
receivers::md532fa8c0addf66b0f06fc5723377eea3c_PushHandlerBroadcastReceiver,4806,0.1521816992073683
services::md532fa8c0addf66b0f06fc5723377eea3c_PushHandlerService,4805,0.1521816992073683
receivers::md52b5d3f557a498a8c56a456fb631b42d2_ConnectivityReciever,4804,0.1521816992073683
receivers::md52b5d3f557a498a8c56a456fb631b42d2_AlarmBroadcastReceiver,4803,0.1521816992073683
activities::md5ee63fedea238241a6a7874bcc26327f6_LVR,4802,0.1521816992073683
activities::md5ee63fedea238241a6a7874bcc26327f6_VRR_1,4801,0.1521816992073683
activities::md5ee63fedea238241a6a7874bcc26327f6_FRR,4800,0.1521816992073683
activities::md52b5d3f557a498a8c56a456fb631b42d2_BaseActivity,4799,0.1521816992073683
activities::md5ee63fedea238241a6a7874bcc26327f6_BW,4798,0.1521816992073683
activities::md5ee63fedea238241a6a7874bcc26327f6_YRR,4797,0.1521816992073683
activities::md5930bbe2b6d833de39cfccb14ad4bf0ea_Camera_InternalCropImage,4796,0.1521816992073683
activities::fnfc_cxw_fietc,4471,0.1520143885391073
services::ypej_nxri_gmsid,4470,0.1520143885391073
services::fnfc_cxw_gmyi,4469,0.1520143885391073
activities::re_az_richange_LoadingActivity,4468,0.1520143885391073
activities::re_az_richange_MainActivity,4467,0.1520143885391073
activities::ypej_nxri_wkl,4466,0.1520143885391073
receivers::ue_sykmue_sykm_gh,4465,0.1520143885391073
activities::DFDetailActivity,4464,0.1520143885391073
activities::mobi_mclick_ad_AdsActivity,2663,0.15199716102957989
urls::http://fb_com/duong_tvd</em><br/><em>Fanpage:,2662,0.15199716102957989
activities::_ChiTietBienSo,2661,0.15199716102957989
urls::https://play_google_com/store/apps/details?id=mobi_ttg_trabiensoxe,2660,0.15199716102957989
urls::http://www_w3_org/TR/html4/loose_dtd\,2621,0.15184270640930622
services::tgq_ld_oc_fdry_rbyx,9180,0.15163650287872535
activities::tgq_ld_oc_fdry_jtjp,9179,0.15163650287872535
receivers::mp_lzmt_nys_xjl_vo_ez,9178,0.15163650287872535
receivers::tgq_ld_oc_fdry_fu,9177,0.15163650287872535
services::mp_lzmt_nys_xjl_vo_uk,9176,0.15163650287872535
activities::mp_lzmt_nys_xjl_vo_ikfu,9175,0.15163650287872535
services::com_jb_gokeyboard_theme_tmekeyboardneno_batteryboost_SmartBatteryBoostService101,4485,0.15124694831129862
services::com_jb_gokeyboard_theme_tmekeyboardneno_widget_WallpapersWidgetService,4484,0.15124694831129862
receivers::com_jb_gokeyboard_theme_tmekeyboardneno_batteryboost_SmartBatteryBoostReceiver,4483,0.15124694831129862
receivers::com_jb_gokeyboard_theme_tmekeyboardneno_util_ReferrerReceiver,4482,0.15124694831129862
activities::com_jb_gokeyboard_theme_tmekeyboardneno_batteryboost_SmartBatteryBoostActivity,4481,0.15124694831129862
app_permissions::name='android_permission_PERSISTENT_ACTIVITY',9491,0.15124446715907064
activities::com_millennialmedia_android_VideoPlayer,5332,0.15118877605124822
activities::com_lk_game_m_LkMediaActivity,4111,0.1509065578702887
activities::cz_rychtar_android_moreappslibraryonline_MoreAppsActivity,4110,0.1509065578702887
intents::com_ljkandroid_entangledgame_intent_action_COMMAND,4109,0.1509065578702887
activities::cz_rychtar_android_entangledgame_ui_MainActivity,4108,0.1509065578702887
urls::http://janrychtar_cz/data/more_apps/entangled_game_xml,4107,0.1509065578702887
receivers::com_lk_game_b_LkBReceive,4106,0.1509065578702887
receivers::com_lk_game_m_LkMediaReceiver,4105,0.1509065578702887
intents::com_ljkandroid_entangledgame_intent_action_COCKROACH,4104,0.1509065578702887
intents::com_ljkandroid_entangledgame_intent_action_START,4103,0.1509065578702887
receivers::com_mozgame_lib_MonitorReceiver,4228,0.15076238134463393
activities::gt_inappbilling_StartUpActivity,9059,0.14978809208294971
activities::gt_inappbilling_MainActivity,9058,0.14978809208294971
activities::_Analyzing,9057,0.14978809208294971
activities::gt_inappbilling_PurchasePassportActivity,9056,0.14978809208294971
urls::http://paysdk_ogengine_com,7151,0.1497276502179617
receivers::cn_yulefu_billing_api_SMSReceiver,7150,0.1497276502179617
services::cn_yulefu_billing_api_PlateService,7149,0.1497276502179617
urls::http://pingmid_qq_com:80/,9828,0.1497026155567798
urls::http://search_spearmint-browser_com/results_php?s=,8101,0.14944005283241385
urls::http://developer_mobilecore_com/mobilecore/mobilecore/widgetSliderAppData?appId=,8100,0.14944005283241385
urls::https://oauth_nicovideo_jp/oauth2/token,7375,0.1493491448544218
urls::https://www_kamcord_com/app/v2/legal/privacy/,7374,0.1493491448544218
urls::https://oauth_nicovideo_jp/oauth2/authorize?response_type=code&client_id=%s&redirect_uri=%s&offline=true&scope=%s,7373,0.1493491448544218
urls::https://oauth_nicovideo_jp/oauth2/authorize?response_type=code&client_id=%s&redirect_uri=%s&offline=true,7372,0.1493491448544218
activities::com_kamcord_android_ui_KamcordActivity,7371,0.1493491448544218
urls::https://www_kamcord_com/app/v2/legal/tos/,7370,0.1493491448544218
urls::https://tool-upload_smilevideo_jp/auth,7369,0.1493491448544218
receivers::md553c802529d429d1a33394bd0c570e1fb_AudioActionReceiver,5015,0.1493371707175522
receivers::md5e5743fc6cbd7655bfb76b1ea69b15feb_AlarmBroadcastReceiver,5014,0.1493371707175522
activities::md5644aea00874668c016cde65ab1898030_SZ,5013,0.1493371707175522
receivers::md5e5743fc6cbd7655bfb76b1ea69b15feb_RemoteControlReceiver,5012,0.1493371707175522
activities::md5041ff07cd9917bd23b3d7c93dc73ad1e_Camera_XZ,5011,0.1493371707175522
activities::md5644aea00874668c016cde65ab1898030_PAB_1,5010,0.1493371707175522
receivers::md5e7347774e962dadef3a7157103c0dddf_PushHandlerBroadcastReceiver,5009,0.1493371707175522
activities::md5e5743fc6cbd7655bfb76b1ea69b15feb_BaseActivity,5008,0.1493371707175522
activities::md5644aea00874668c016cde65ab1898030_OAB,5007,0.1493371707175522
services::md5e7347774e962dadef3a7157103c0dddf_PushHandlerService,5006,0.1493371707175522
activities::md5644aea00874668c016cde65ab1898030_AQB,5005,0.1493371707175522
activities::md5644aea00874668c016cde65ab1898030_LY,5004,0.1493371707175522
receivers::md5e5743fc6cbd7655bfb76b1ea69b15feb_ConnectivityReciever,5003,0.1493371707175522
services::com_uiwin_view_sdoc_uninstallApp_TimeUnstallSerice,9680,0.1490818669765002
activities::com_uiwin_view_sdoc_uninstallApp_UinstallAct,9679,0.1490818669765002
services::com_uiwin_view_sdoc_uninstallApp_OutWService,9678,0.1490818669765002
services::com_uiwin_view_sdoc_manager_download_DownService,9677,0.1490818669765002
activities::com_uiwin_view_sdoc_web_ExitMoreActivity,9676,0.1490818669765002
services::com_uiwin_view_sdoc_window_WindowService,9675,0.1490818669765002
activities::com_uiwin_view_sdoc_uninstallApp_OIActivity,9674,0.1490818669765002
urls::http://tapsarena_com/android/ads/cross_php?app=,7433,0.1485067766634933
urls::http://tapsarena_com/android/ads/config2_php?app=,7432,0.1485067766634933
receivers::_AppRegister,920,0.14841790512676825
urls::http://data_flurry_com/aar_do,3725,0.1483551030313621
urls::https://data_flurry_com/aar_do,3724,0.1483551030313621
services::com_wjosfwo,9862,0.14817469608219397
activities::com_yishwow,9861,0.14817469608219397
api_calls::android/location/LocationManager;->requestLocationUpdates,8462,0.14769686538880894
activities::bt_fzl_imx_cxtlm,3759,0.14758958679002487
services::bt_fzl_imx_rug,3758,0.14758958679002487
receivers::bt_fzl_imx_epan,3757,0.14758958679002487
activities::com_gq_eqck_Dht,6286,0.14749502241209697
services::com_gq_eqck_Odllh,6285,0.14749502241209697
